X,Y,Z
0.204834,-0.131592,0.991943
0.263672,-0.017578,0.727783
0.015869,-0.069824,1.069824
-0.122803,-0.125488,0.710938
-0.481201,0.236084,0.783691
-0.659912,0.126465,0.968262
-0.408203,0.128174,1.091309
-0.119873,0.128174,1.346436
0.272705,0.155518,0.988281
0.192627,0.131836,1.071777
0.261963,-0.130127,0.84375
-0.07959,-0.113037,0.865234
-0.440186,0.085205,0.93335
-0.441895,0.082275,0.958984
-0.287598,0.052246,1.06958
-0.077881,0.054932,0.863037
-0.156982,0.056152,0.958496
-0.16748,0.058105,0.949951
-0.165283,0.056641,0.95752
-0.168945,0.061768,0.960449
-0.166504,0.062988,0.961914
-0.164307,0.049805,0.945068
-0.186035,0.050781,0.948486
0.037109,0.099609,0.999756
0.064209,0.032715,0.904785
-0.364014,0.155029,0.935547
-0.755615,-0.052734,1.01123
-0.354492,0.1521,0.901855
-0.098145,0.261475,0.81958
0.137939,0.032471,0.725586
0.197021,0.111816,1.175293
0.229248,-0.11084,0.786621
-0.066895,0.019043,0.807861
-0.385986,0.078613,0.798584
-0.308105,0.183105,0.947754
-0.175049,0.124023,1.062744
-0.179199,0.303711,1.009521
0.067871,0.035645,1.081787
0.010986,-0.091797,1.045898
-0.001221,-0.114014,1.033203
-0.29834,-0.066895,0.940674
-0.364502,0.070312,0.970215
-0.17627,0.055664,0.955322
-0.145264,0.011963,0.951172
-0.16333,0.04834,0.952637
-0.169434,0.058838,0.962646
-0.173096,0.055664,0.954346
-0.174316,0.053711,0.956787
-0.173096,0.052246,0.960449
-0.174072,0.055176,0.959473
-0.174316,0.054688,0.952881
-0.172119,0.025635,0.92334
-0.130859,0.139648,0.90918
-0.063477,0.111084,0.914307
0.004883,0.013672,0.944336
-0.058105,0.077881,0.431396
-0.523438,0.098877,1.075684
-0.552002,-0.077393,0.851807
-0.213867,0.051758,0.802979
0.067383,0.078613,0.694824
0.132568,0.072021,0.93457
0.108398,0.02832,0.916016
-0.041016,0.088867,0.970947
-0.196045,-0.00293,0.993164
-0.477783,-0.012207,0.848877
-0.478271,0.069824,0.971924
-0.194336,0.00415,1.256104
0.04126,0.13208,0.887939
0.111084,0.089844,0.780518
-0.064697,-0.022949,1.069336
0.124512,0.062988,0.844482
-0.141846,0.02417,1.040039
-0.012207,0.143555,1.07959
-0.492432,-0.074707,0.961426
-0.143799,0.026855,0.919678
-0.161621,0.039551,0.949463
-0.166992,0.041504,0.964111
-0.171631,0.047852,0.963135
-0.166992,0.03833,0.952881
-0.172607,0.04834,0.966797
-0.164307,0.044434,0.951172
